lon lat cluster
-122.131274 37.4327373 0
-122.1312548 37.4259993 0
-122.1312536 37.4272718 0
-122.1312504 37.4239063 0
-122.1312467 37.426196 0
-122.1312422 37.4233672 0
-122.1312307 37.4243693 0
-122.1312153 37.4299236 0
-122.1312074 37.4236111 0
-122.1312039 37.4234069 0
-122.1311995 37.4278192 0
-122.1311811 37.42495 0
-122.1311796 37.4244133 0
-122.1311745 37.4337352 0
-122.1311721 37.4242577 0
-122.1311682 37.4236469 0
-122.1311667 37.428983 0
-122.1311513 37.4311319 0
-122.1311459 37.424446 0
-122.1311374 37.428335 0
-122.1311353 37.4242905 0
-122.1311334 37.4322837 0
-122.131132 37.4319095 0
-122.1311285 37.4328192 0
-122.1311224 37.4236885 0
-122.1311138 37.4333568 0
-122.13111 37.4294255 0
-122.1311066 37.4244888 0
-122.1311045 37.4271851 0
-122.1311045 37.4332877 0
-122.1311012 37.4243273 0
-122.1310938 37.4303561 0
-122.1310894 37.4235243 0
-122.1310854 37.4237407 0
-122.1310825 37.4288942 0
-122.1310711 37.4248694 0
-122.1310692 37.4245307 0
-122.1310688 37.4243549 0
-122.1310624 37.4300176 0
-122.1310584 37.4312495 0
-122.1310577 37.4293307 0
-122.1310505 37.4237779 0
-122.1310478 37.427726 0
-122.1310467 37.423576 0
-122.1310405 37.4260301 0
-122.1310352 37.4323801 0
-122.1310334 37.4243892 0
-122.1310279 37.4338527 0
-122.1309993 37.4308853 0
-122.1309945 37.4244325 0
-122.1309942 37.4236217 0
-122.1309825 37.4329037 0
-122.1309758 37.4319971 0
-122.1309754 37.4282401 0
-122.1309725 37.4301349 0
-122.1309715 37.426556 0
-122.130964 37.4241121 0
-122.1309596 37.4313611 0
-122.1309498 37.4270949 0
-122.130947 37.4236657 0
-122.1309383 37.4333721 0
-122.1309252 37.424147 0
-122.1309143 37.4236993 0
-122.1309131 37.4288254 0
-122.1309059 37.4247472 0
-122.1309005 37.4229595 0
-122.1308913 37.4276346 0
-122.1308908 37.4292609 0
-122.130888 37.4241783 0
-122.130867 37.4308146 0
-122.1308622 37.4320842 0
-122.1308622 37.432434 0
